benchmark,model,task,base_task,equation,matched,sa1_round,n_matched,n_located,max_steps,source,source_file
llm-srbench,deepseek-v4-pro,full,full,PO31,1,9,50,50,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO31.txt
llm-srbench,deepseek-v4-pro,full,full,PO32,0,no_match,0,0,30,no_match,logs/llm-srbench/full/deepseek-v4-pro/PO32.txt
llm-srbench,deepseek-v4-pro,full,full,PO33,1,2,61,61,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO33.txt
llm-srbench,deepseek-v4-pro,full,full,PO3,1,1,3,3,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO3.txt
llm-srbench,deepseek-v4-pro,full,full,PO4,1,29,2,2,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO4.txt
llm-srbench,deepseek-v4-pro,full,full,PO5,1,15,14,14,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO5.txt
llm-srbench,deepseek-v4-pro,full,full,PO6,1,1,51,51,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO6.txt
llm-srbench,deepseek-v4-pro,full,full,PO7,1,4,49,49,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO7.txt
llm-srbench,deepseek-v4-pro,full,full,PO8,1,7,48,48,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO8.txt
llm-srbench,deepseek-v4-pro,full,full,PO9,0,no_match,0,0,30,no_match,logs/llm-srbench/full/deepseek-v4-pro/PO9.txt
llm-srbench,deepseek-v4-pro,full,full,PO34,1,6,50,50,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO34.txt
llm-srbench,deepseek-v4-pro,full,full,PO35,0,no_match,0,0,30,no_match,logs/llm-srbench/full/deepseek-v4-pro/PO35.txt
llm-srbench,deepseek-v4-pro,full,full,PO36,1,2,62,62,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO36.txt
llm-srbench,deepseek-v4-pro,full,full,PO37,1,7,55,55,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO37.txt
llm-srbench,deepseek-v4-pro,full,full,PO38,1,2,17,17,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO38.txt
llm-srbench,deepseek-v4-pro,full,full,PO39,1,8,47,47,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO39.txt
llm-srbench,deepseek-v4-pro,full,full,PO40,1,29,3,3,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO40.txt
llm-srbench,deepseek-v4-pro,full,full,PO41,1,6,50,50,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO41.txt
llm-srbench,deepseek-v4-pro,full,full,PO42,1,4,10,10,30,scan,logs/llm-srbench/full/deepseek-v4-pro/PO42.txt
llm-srbench,deepseek-v4-pro,full,full,PO43,0,no_match,0,0,30,no_match,logs/llm-srbench/full/deepseek-v4-pro/PO43.txt
llm-srbench,opus-4-6,full,full,PO29,1,2,63,63,30,scan,logs/llm-srbench/full/opus-4-6/PO29.txt
llm-srbench,opus-4-6,full,full,PO30,1,14,5,5,30,scan,logs/llm-srbench/full/opus-4-6/PO30.txt
llm-srbench,opus-4-6,full,full,PO31,1,2,54,54,30,scan,logs/llm-srbench/full/opus-4-6/PO31.txt
llm-srbench,opus-4-6,full,full,PO32,1,21,61,61,30,scan,logs/llm-srbench/full/opus-4-6/PO32.txt
llm-srbench,opus-4-6,full,full,PO33,1,2,72,72,30,scan,logs/llm-srbench/full/opus-4-6/PO33.txt
llm-srbench,opus-4-6,full,full,PO34,1,3,58,58,30,scan,logs/llm-srbench/full/opus-4-6/PO34.txt
llm-srbench,opus-4-6,full,full,PO35,1,7,319,319,30,scan,logs/llm-srbench/full/opus-4-6/PO35.txt
llm-srbench,opus-4-6,full,full,PO36,1,1,47,47,30,scan,logs/llm-srbench/full/opus-4-6/PO36.txt
llm-srbench,opus-4-6,full,full,PO37,1,3,48,48,30,scan,logs/llm-srbench/full/opus-4-6/PO37.txt
llm-srbench,opus-4-6,full,full,PO38,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/PO38.txt
llm-srbench,opus-4-6,full,full,PO38,1,12,11,11,30,scan,logs/llm-srbench/full/opus-4-6/PO38.txt
llm-srbench,opus-4-6,full,full,PO39,1,3,52,52,30,scan,logs/llm-srbench/full/opus-4-6/PO39.txt
llm-srbench,opus-4-6,full,full,PO40,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/PO40.txt
llm-srbench,opus-4-6,full,full,PO40,1,7,52,52,30,scan,logs/llm-srbench/full/opus-4-6/PO40.txt
llm-srbench,opus-4-6,full,full,PO41,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/PO41.txt
llm-srbench,opus-4-6,full,full,PO41,1,12,56,56,30,scan,logs/llm-srbench/full/opus-4-6/PO41.txt
llm-srbench,opus-4-6,full,full,PO42,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/PO42.txt
llm-srbench,opus-4-6,full,full,PO42,1,6,6,6,30,scan,logs/llm-srbench/full/opus-4-6/PO42.txt
llm-srbench,opus-4-6,full,full,CRK26,1,5,3,3,30,annotation,logs/llm-srbench/full/opus-4-6/CRK26.txt
llm-srbench,opus-4-6,full,full,CRK28,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/CRK28.txt
llm-srbench,opus-4-6,full,full,CRK29,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/CRK29.txt
llm-srbench,opus-4-6,full,full,CRK30,1,5,3,3,30,annotation,logs/llm-srbench/full/opus-4-6/CRK30.txt
llm-srbench,opus-4-6,full,full,MatSci10,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/MatSci10.txt
llm-srbench,opus-4-6,full,full,MatSci12,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/MatSci12.txt
llm-srbench,opus-4-6,full,full,MatSci13,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/MatSci13.txt
llm-srbench,opus-4-6,full,full,MatSci16,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/MatSci16.txt
llm-srbench,opus-4-6,full,full,MatSci20,1,3,1,1,30,annotation,logs/llm-srbench/full/opus-4-6/MatSci20.txt
llm-srbench,opus-4-6,full,full,MatSci23,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/MatSci23.txt
llm-srbench,opus-4-6,full,full,MatSci25,1,7,4,4,30,annotation,logs/llm-srbench/full/opus-4-6/MatSci25.txt
llm-srbench,opus-4-6,full,full,MatSci28,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/MatSci28.txt
llm-srbench,opus-4-6,full,full,MatSci2,1,2,1,1,30,annotation,logs/llm-srbench/full/opus-4-6/MatSci2.txt
llm-srbench,opus-4-6,full,full,MatSci4,1,3,2,2,30,annotation,logs/llm-srbench/full/opus-4-6/MatSci4.txt
llm-srbench,opus-4-6,full,full,MatSci5,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/MatSci5.txt
llm-srbench,opus-4-6,full,full,MatSci7,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/MatSci7.txt
llm-srbench,opus-4-6,full,full,MatSci8,1,2,15,15,30,annotation,logs/llm-srbench/full/opus-4-6/MatSci8.txt
llm-srbench,opus-4-6,full,full,PO0,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/PO0.txt
llm-srbench,opus-4-6,full,full,PO14,1,22,1,1,30,annotation,logs/llm-srbench/full/opus-4-6/PO14.txt
llm-srbench,opus-4-6,full,full,PO16,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/PO16.txt
llm-srbench,opus-4-6,full,full,PO18,1,2,11,11,30,annotation,logs/llm-srbench/full/opus-4-6/PO18.txt
llm-srbench,opus-4-6,full,full,PO22,1,2,8,8,30,annotation,logs/llm-srbench/full/opus-4-6/PO22.txt
llm-srbench,opus-4-6,full,full,PO23,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/PO23.txt
llm-srbench,opus-4-6,full,full,PO3,1,11,3,3,30,annotation,logs/llm-srbench/full/opus-4-6/PO3.txt
llm-srbench,opus-4-6,full,full,BPG0,1,1,40,40,30,scan,logs/llm-srbench/full/opus-4-6/BPG0.txt
llm-srbench,opus-4-6,full,full,BPG10,1,0,69,69,30,scan,logs/llm-srbench/full/opus-4-6/BPG10.txt
llm-srbench,opus-4-6,full,full,BPG11,1,2,70,70,30,scan,logs/llm-srbench/full/opus-4-6/BPG11.txt
llm-srbench,opus-4-6,full,full,BPG12,1,0,50,50,30,scan,logs/llm-srbench/full/opus-4-6/BPG12.txt
llm-srbench,opus-4-6,full,full,BPG13,1,1,38,38,30,scan,logs/llm-srbench/full/opus-4-6/BPG13.txt
llm-srbench,opus-4-6,full,full,BPG14,1,21,49,49,30,scan,logs/llm-srbench/full/opus-4-6/BPG14.txt
llm-srbench,opus-4-6,full,full,BPG15,1,1,56,56,30,scan,logs/llm-srbench/full/opus-4-6/BPG15.txt
llm-srbench,opus-4-6,full,full,BPG16,1,1,67,67,30,scan,logs/llm-srbench/full/opus-4-6/BPG16.txt
llm-srbench,opus-4-6,full,full,BPG17,1,1,48,48,30,scan,logs/llm-srbench/full/opus-4-6/BPG17.txt
llm-srbench,opus-4-6,full,full,BPG18,1,1,52,52,30,scan,logs/llm-srbench/full/opus-4-6/BPG18.txt
llm-srbench,opus-4-6,full,full,BPG19,1,1,84,84,30,scan,logs/llm-srbench/full/opus-4-6/BPG19.txt
llm-srbench,opus-4-6,full,full,BPG1,1,2,55,55,30,scan,logs/llm-srbench/full/opus-4-6/BPG1.txt
llm-srbench,opus-4-6,full,full,BPG21,1,2,30,30,30,scan,logs/llm-srbench/full/opus-4-6/BPG21.txt
llm-srbench,opus-4-6,full,full,BPG22,1,3,64,64,30,scan,logs/llm-srbench/full/opus-4-6/BPG22.txt
llm-srbench,opus-4-6,full,full,BPG23,1,2,54,54,30,scan,logs/llm-srbench/full/opus-4-6/BPG23.txt
llm-srbench,opus-4-6,full,full,BPG5,1,1,54,54,30,scan,logs/llm-srbench/full/opus-4-6/BPG5.txt
llm-srbench,opus-4-6,full,full,BPG6,1,1,19,19,30,scan,logs/llm-srbench/full/opus-4-6/BPG6.txt
llm-srbench,opus-4-6,full,full,BPG7,1,1,33,33,30,scan,logs/llm-srbench/full/opus-4-6/BPG7.txt
llm-srbench,opus-4-6,full,full,BPG8,1,1,73,73,30,scan,logs/llm-srbench/full/opus-4-6/BPG8.txt
llm-srbench,opus-4-6,full,full,CRK0,1,2,1,1,30,scan,logs/llm-srbench/full/opus-4-6/CRK0.txt
llm-srbench,opus-4-6,full,full,CRK11,1,2,1,1,30,scan,logs/llm-srbench/full/opus-4-6/CRK11.txt
llm-srbench,opus-4-6,full,full,CRK12,1,2,6,6,30,scan,logs/llm-srbench/full/opus-4-6/CRK12.txt
llm-srbench,opus-4-6,full,full,CRK13,1,1,34,34,30,scan,logs/llm-srbench/full/opus-4-6/CRK13.txt
llm-srbench,opus-4-6,full,full,CRK14,1,4,50,50,30,scan,logs/llm-srbench/full/opus-4-6/CRK14.txt
llm-srbench,opus-4-6,full,full,CRK16,1,1,88,88,30,scan,logs/llm-srbench/full/opus-4-6/CRK16.txt
llm-srbench,opus-4-6,full,full,CRK4,1,2,52,52,30,scan,logs/llm-srbench/full/opus-4-6/CRK4.txt
llm-srbench,opus-4-6,full,full,CRK5,1,2,41,41,30,scan,logs/llm-srbench/full/opus-4-6/CRK5.txt
llm-srbench,opus-4-6,full,full,CRK6,1,2,3,3,30,scan,logs/llm-srbench/full/opus-4-6/CRK6.txt
llm-srbench,opus-4-6,full,full,CRK7,1,1,50,50,30,scan,logs/llm-srbench/full/opus-4-6/CRK7.txt
llm-srbench,opus-4-6,full,full,CRK8,1,1,10,10,30,scan,logs/llm-srbench/full/opus-4-6/CRK8.txt
llm-srbench,opus-4-6,full,full,CRK9,1,1,8,8,30,scan,logs/llm-srbench/full/opus-4-6/CRK9.txt
llm-srbench,opus-4-6,full,full,BPG20,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/BPG20.txt
llm-srbench,opus-4-6,full,full,BPG2,1,1,4,4,30,annotation,logs/llm-srbench/full/opus-4-6/BPG2.txt
llm-srbench,opus-4-6,full,full,BPG3,1,2,2,2,30,annotation,logs/llm-srbench/full/opus-4-6/BPG3.txt
llm-srbench,opus-4-6,full,full,BPG4,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/BPG4.txt
llm-srbench,opus-4-6,full,full,BPG9,1,1,5,5,30,annotation,logs/llm-srbench/full/opus-4-6/BPG9.txt
llm-srbench,opus-4-6,full,full,CRK10,1,1,5,5,30,annotation,logs/llm-srbench/full/opus-4-6/CRK10.txt
llm-srbench,opus-4-6,full,full,CRK15,1,12,2,2,30,annotation,logs/llm-srbench/full/opus-4-6/CRK15.txt
llm-srbench,opus-4-6,full,full,CRK19,1,3,5,5,30,annotation,logs/llm-srbench/full/opus-4-6/CRK19.txt
llm-srbench,opus-4-6,full,full,CRK1,1,1,5,5,30,annotation,logs/llm-srbench/full/opus-4-6/CRK1.txt
llm-srbench,opus-4-6,full,full,CRK2,1,1,3,3,30,annotation,logs/llm-srbench/full/opus-4-6/CRK2.txt
llm-srbench,opus-4-6,full,full,CRK3,1,2,5,5,30,annotation,logs/llm-srbench/full/opus-4-6/CRK3.txt
llm-srbench,opus-4-6,full,full,CRK17,1,1,58,58,30,scan,logs/llm-srbench/full/opus-4-6/CRK17.txt
llm-srbench,opus-4-6,full,full,CRK18,1,1,33,33,30,scan,logs/llm-srbench/full/opus-4-6/CRK18.txt
llm-srbench,opus-4-6,full,full,CRK20,1,1,49,49,30,scan,logs/llm-srbench/full/opus-4-6/CRK20.txt
llm-srbench,opus-4-6,full,full,CRK21,1,1,13,13,30,scan,logs/llm-srbench/full/opus-4-6/CRK21.txt
llm-srbench,opus-4-6,full,full,CRK22,1,14,1,1,30,scan,logs/llm-srbench/full/opus-4-6/CRK22.txt
llm-srbench,opus-4-6,full,full,CRK23,1,2,15,15,30,scan,logs/llm-srbench/full/opus-4-6/CRK23.txt
llm-srbench,opus-4-6,full,full,CRK24,1,2,4,4,30,scan,logs/llm-srbench/full/opus-4-6/CRK24.txt
llm-srbench,opus-4-6,full,full,CRK25,1,1,34,34,30,scan,logs/llm-srbench/full/opus-4-6/CRK25.txt
llm-srbench,opus-4-6,full,full,CRK27,1,1,70,70,30,scan,logs/llm-srbench/full/opus-4-6/CRK27.txt
llm-srbench,opus-4-6,full,full,CRK31,1,6,17,14,30,scan,logs/llm-srbench/full/opus-4-6/CRK31.txt
llm-srbench,opus-4-6,full,full,CRK32,1,2,54,54,30,scan,logs/llm-srbench/full/opus-4-6/CRK32.txt
llm-srbench,opus-4-6,full,full,CRK33,1,2,4,4,30,scan,logs/llm-srbench/full/opus-4-6/CRK33.txt
llm-srbench,opus-4-6,full,full,CRK34,1,1,67,67,30,scan,logs/llm-srbench/full/opus-4-6/CRK34.txt
llm-srbench,opus-4-6,full,full,CRK35,1,1,54,54,30,scan,logs/llm-srbench/full/opus-4-6/CRK35.txt
llm-srbench,opus-4-6,full,full,MatSci0,1,1,17,17,30,scan,logs/llm-srbench/full/opus-4-6/MatSci0.txt
llm-srbench,opus-4-6,full,full,MatSci11,1,4,38,38,30,scan,logs/llm-srbench/full/opus-4-6/MatSci11.txt
llm-srbench,opus-4-6,full,full,MatSci14,1,0,49,49,30,scan,logs/llm-srbench/full/opus-4-6/MatSci14.txt
llm-srbench,opus-4-6,full,full,MatSci18,1,1,2,2,30,scan,logs/llm-srbench/full/opus-4-6/MatSci18.txt
llm-srbench,opus-4-6,full,full,MatSci19,1,2,2,2,30,scan,logs/llm-srbench/full/opus-4-6/MatSci19.txt
llm-srbench,opus-4-6,full,full,MatSci1,1,8,2,2,30,scan,logs/llm-srbench/full/opus-4-6/MatSci1.txt
llm-srbench,opus-4-6,full,full,MatSci21,1,1,11,11,30,scan,logs/llm-srbench/full/opus-4-6/MatSci21.txt
llm-srbench,opus-4-6,full,full,MatSci22,1,2,47,47,30,scan,logs/llm-srbench/full/opus-4-6/MatSci22.txt
llm-srbench,opus-4-6,full,full,MatSci24,1,2,2,2,30,scan,logs/llm-srbench/full/opus-4-6/MatSci24.txt
llm-srbench,opus-4-6,full,full,MatSci3,1,4,1,1,30,scan,logs/llm-srbench/full/opus-4-6/MatSci3.txt
llm-srbench,opus-4-6,full,full,MatSci6,1,0,12,12,30,scan,logs/llm-srbench/full/opus-4-6/MatSci6.txt
llm-srbench,opus-4-6,full,full,MatSci9,1,0,11,11,30,scan,logs/llm-srbench/full/opus-4-6/MatSci9.txt
llm-srbench,opus-4-6,full,full,PO43,0,no_match,0,0,30,no_match,logs/llm-srbench/full/opus-4-6/PO43.txt
llm-srbench,opus-4-6,full,full,PO10,1,1,64,64,30,scan,logs/llm-srbench/full/opus-4-6/PO10.txt
llm-srbench,opus-4-6,full,full,PO11,1,2,50,50,30,scan,logs/llm-srbench/full/opus-4-6/PO11.txt
llm-srbench,opus-4-6,full,full,PO12,1,12,62,62,30,scan,logs/llm-srbench/full/opus-4-6/PO12.txt
llm-srbench,opus-4-6,full,full,PO13,1,3,59,59,30,scan,logs/llm-srbench/full/opus-4-6/PO13.txt
llm-srbench,opus-4-6,full,full,PO15,1,10,28,28,30,scan,logs/llm-srbench/full/opus-4-6/PO15.txt
llm-srbench,opus-4-6,full,full,PO17,1,7,3,3,30,scan,logs/llm-srbench/full/opus-4-6/PO17.txt
llm-srbench,opus-4-6,full,full,PO19,1,18,53,53,30,scan,logs/llm-srbench/full/opus-4-6/PO19.txt
llm-srbench,opus-4-6,full,full,PO1,1,11,55,55,30,scan,logs/llm-srbench/full/opus-4-6/PO1.txt
llm-srbench,opus-4-6,full,full,PO20,1,12,71,71,30,scan,logs/llm-srbench/full/opus-4-6/PO20.txt
llm-srbench,opus-4-6,full,full,PO21,1,2,73,73,30,scan,logs/llm-srbench/full/opus-4-6/PO21.txt
llm-srbench,opus-4-6,full,full,PO24,1,4,51,51,30,scan,logs/llm-srbench/full/opus-4-6/PO24.txt
llm-srbench,opus-4-6,full,full,PO25,1,1,53,53,30,scan,logs/llm-srbench/full/opus-4-6/PO25.txt
llm-srbench,opus-4-6,full,full,PO26,1,5,47,47,30,scan,logs/llm-srbench/full/opus-4-6/PO26.txt
llm-srbench,opus-4-6,full,full,PO27,1,11,63,63,30,scan,logs/llm-srbench/full/opus-4-6/PO27.txt
llm-srbench,opus-4-6,full,full,PO28,1,3,55,55,30,scan,logs/llm-srbench/full/opus-4-6/PO28.txt
llm-srbench,opus-4-6,full,full,PO2,1,11,63,63,30,scan,logs/llm-srbench/full/opus-4-6/PO2.txt
llm-srbench,opus-4-6,full,full,PO4,1,4,74,74,30,scan,logs/llm-srbench/full/opus-4-6/PO4.txt
llm-srbench,opus-4-6,full,full,PO5,1,4,21,21,30,scan,logs/llm-srbench/full/opus-4-6/PO5.txt
llm-srbench,opus-4-6,full,full,PO6,1,2,59,59,30,scan,logs/llm-srbench/full/opus-4-6/PO6.txt
llm-srbench,opus-4-6,full,full,PO7,1,8,57,57,30,scan,logs/llm-srbench/full/opus-4-6/PO7.txt
llm-srbench,opus-4-6,full,full,PO8,1,2,56,56,30,scan,logs/llm-srbench/full/opus-4-6/PO8.txt
llm-srbench,opus-4-6,full,full,PO9,1,4,33,33,30,scan,logs/llm-srbench/full/opus-4-6/PO9.txt
llm-srbench,qwen3-6-27b,full,full,CRK0,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/CRK0.txt
llm-srbench,qwen3-6-27b,full,full,CRK10,1,2,4,4,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK10.txt
llm-srbench,qwen3-6-27b,full,full,CRK11,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/CRK11.txt
llm-srbench,qwen3-6-27b,full,full,CRK12,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/CRK12.txt
llm-srbench,qwen3-6-27b,full,full,CRK13,1,1,6,6,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK13.txt
llm-srbench,qwen3-6-27b,full,full,CRK14,1,11,1,1,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK14.txt
llm-srbench,qwen3-6-27b,full,full,CRK15,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/CRK15.txt
llm-srbench,qwen3-6-27b,full,full,CRK16,1,1,16,16,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK16.txt
llm-srbench,qwen3-6-27b,full,full,CRK17,1,1,4,4,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK17.txt
llm-srbench,qwen3-6-27b,full,full,CRK18,1,1,9,9,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK18.txt
llm-srbench,qwen3-6-27b,full,full,CRK19,1,3,1,1,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK19.txt
llm-srbench,qwen3-6-27b,full,full,CRK1,1,1,3,3,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK1.txt
llm-srbench,qwen3-6-27b,full,full,CRK20,1,1,5,5,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK20.txt
llm-srbench,qwen3-6-27b,full,full,CRK21,1,2,2,2,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK21.txt
llm-srbench,qwen3-6-27b,full,full,CRK22,1,10,2,2,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK22.txt
llm-srbench,qwen3-6-27b,full,full,CRK23,1,1,3,3,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK23.txt
llm-srbench,qwen3-6-27b,full,full,CRK24,1,4,1,1,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK24.txt
llm-srbench,qwen3-6-27b,full,full,CRK25,1,1,5,5,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK25.txt
llm-srbench,qwen3-6-27b,full,full,CRK26,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/CRK26.txt
llm-srbench,qwen3-6-27b,full,full,CRK27,1,6,10,10,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK27.txt
llm-srbench,qwen3-6-27b,full,full,CRK28,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/CRK28.txt
llm-srbench,qwen3-6-27b,full,full,CRK29,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/CRK29.txt
llm-srbench,qwen3-6-27b,full,full,CRK2,1,1,3,3,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK2.txt
llm-srbench,qwen3-6-27b,full,full,CRK30,1,1,2,2,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK30.txt
llm-srbench,qwen3-6-27b,full,full,CRK31,1,9,1,1,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK31.txt
llm-srbench,qwen3-6-27b,full,full,CRK32,1,2,7,7,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK32.txt
llm-srbench,qwen3-6-27b,full,full,CRK33,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/CRK33.txt
llm-srbench,qwen3-6-27b,full,full,CRK34,1,1,6,6,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK34.txt
llm-srbench,qwen3-6-27b,full,full,CRK35,1,2,3,3,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK35.txt
llm-srbench,qwen3-6-27b,full,full,CRK3,1,3,3,3,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK3.txt
llm-srbench,qwen3-6-27b,full,full,CRK4,1,1,3,3,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK4.txt
llm-srbench,qwen3-6-27b,full,full,CRK5,1,5,1,1,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK5.txt
llm-srbench,qwen3-6-27b,full,full,CRK6,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/CRK6.txt
llm-srbench,qwen3-6-27b,full,full,CRK7,1,1,1,1,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK7.txt
llm-srbench,qwen3-6-27b,full,full,CRK8,1,1,7,7,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK8.txt
llm-srbench,qwen3-6-27b,full,full,CRK9,1,7,2,2,30,scan,logs/llm-srbench/full/qwen3-6-27b/CRK9.txt
llm-srbench,qwen3-6-27b,full,full,MatSci25,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/MatSci25.txt
llm-srbench,qwen3-6-27b,full,full,MatSci28,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/MatSci28.txt
llm-srbench,qwen3-6-27b,full,full,PO32,1,12,2,2,30,scan,logs/llm-srbench/full/qwen3-6-27b/PO32.txt
llm-srbench,qwen3-6-27b,full,full,PO33,1,1,21,21,30,scan,logs/llm-srbench/full/qwen3-6-27b/PO33.txt
llm-srbench,qwen3-6-27b,full,full,PO34,1,6,1,1,30,scan,logs/llm-srbench/full/qwen3-6-27b/PO34.txt
llm-srbench,qwen3-6-27b,full,full,PO35,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/PO35.txt
llm-srbench,qwen3-6-27b,full,full,PO36,1,2,8,8,30,scan,logs/llm-srbench/full/qwen3-6-27b/PO36.txt
llm-srbench,qwen3-6-27b,full,full,PO37,1,4,23,23,30,scan,logs/llm-srbench/full/qwen3-6-27b/PO37.txt
llm-srbench,qwen3-6-27b,full,full,PO38,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/PO38.txt
llm-srbench,qwen3-6-27b,full,full,PO39,1,8,7,7,30,scan,logs/llm-srbench/full/qwen3-6-27b/PO39.txt
llm-srbench,qwen3-6-27b,full,full,PO40,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/PO40.txt
llm-srbench,qwen3-6-27b,full,full,PO41,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/PO41.txt
llm-srbench,qwen3-6-27b,full,full,PO42,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/PO42.txt
llm-srbench,qwen3-6-27b,full,full,PO43,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/PO43.txt
llm-srbench,qwen3-6-27b,full,full,BPG0,1,1,26,26,30,scan,logs/llm-srbench/full/qwen3-6-27b/BPG0.txt
llm-srbench,qwen3-6-27b,full,full,BPG10,1,1,12,12,30,scan,logs/llm-srbench/full/qwen3-6-27b/BPG10.txt
llm-srbench,qwen3-6-27b,full,full,BPG1,1,14,2,2,30,scan,logs/llm-srbench/full/qwen3-6-27b/BPG1.txt
llm-srbench,qwen3-6-27b,full,full,BPG2,1,1,3,3,30,scan,logs/llm-srbench/full/qwen3-6-27b/BPG2.txt
llm-srbench,qwen3-6-27b,full,full,BPG3,1,1,2,2,30,scan,logs/llm-srbench/full/qwen3-6-27b/BPG3.txt
llm-srbench,qwen3-6-27b,full,full,BPG4,0,no_match,0,0,30,no_match,logs/llm-srbench/full/qwen3-6-27b/BPG4.txt
llm-srbench,qwen3-6-27b,full,full,BPG5,1,1,20,20,30,scan,logs/llm-srbench/full/qwen3-6-27b/BPG5.txt
llm-srbench,qwen3-6-27b,full,full,BPG6,1,1,19,19,30,scan,logs/llm-srbench/full/qwen3-6-27b/BPG6.txt
llm-srbench,qwen3-6-27b,full,full,BPG7,1,1,8,8,30,scan,logs/llm-srbench/full/qwen3-6-27b/BPG7.txt
